PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,PCA30,PCA31,PCA32,PCA33
-22.268698,1.9562572,9.996778,1.3009763,1.0109205,3.4379184,1.9513893,-13.897327,1.4171339,-0.47802544,2.1301422,-3.2325444,-3.1175241,-1.5319932,2.4793065,-1.7633489,-0.1001521,0.80415815,0.049635112,1.621917,-1.2914555,1.0635593,1.0833286,0.96967125,-1.1794463,0.46511683,0.000978639,-2.1135368,-3.0490859,-0.6994265,1.3633178,1.0174314,-2.9591417
-19.718813,-0.8950165,4.0166154,1.099747,-6.7167997,5.8000174,3.2435691,-16.484394,3.021975,-4.915823,4.5174084,-2.635732,-4.1258955,-2.690238,-1.3412303,-3.5498195,-0.5872685,0.64940387,0.7809837,1.1262038,0.6418455,3.139808,0.56089693,0.8194623,-0.8370178,-0.38512567,-1.2616792,-0.9042664,-1.8545713,-3.8234897,0.56242687,7.2309175,-4.003737
-28.903719,-2.1319232,4.037071,-0.91129476,-22.012983,1.1784292,-1.375301,-9.45673,3.2195315,-8.819701,2.9166808,-1.4987965,-2.1071694,-2.1041832,-8.896074,-2.695294,-0.42547193,-2.4007597,1.9589828,0.5008974,4.7875695,3.9454932,-1.4025526,-1.7010951,1.3840091,-1.3678703,-2.3053513,4.342863,7.550366,-4.9738374,-2.0033207,34.853626,-4.2171497
-30.457716,-1.7233827,8.037863,1.5424447,-27.370739,3.3527367,2.2406826,-18.76219,4.9227104,-11.796902,5.6319685,-2.3906915,-4.589508,-4.651632,-8.036764,-3.906798,-0.44331995,-1.296207,2.4077864,0.5455463,4.010981,6.162802,-1.3108323,-0.812395,0.24627548,-1.759214,-3.4475057,3.8544242,6.2695956,-6.3067727,-0.8691166,32.53559,-4.4992237
-31.518473,-2.7589858,5.601305,0.3266652,-18.816053,7.978219,4.739746,-33.077023,5.07438,-11.16838,8.377155,-6.5186567,-9.27142,-6.283598,-3.6551814,-6.4423413,-1.4061037,0.2107367,1.8739204,1.3785882,0.8362736,4.487921,0.38598767,0.62925094,-2.4790375,-0.96817786,-3.176145,-1.2212682,-1.5567782,-6.7445817,-0.18469115,14.431185,-6.280459
-20.480581,-1.2150173,7.8150673,2.6656544,-1.2370672,-0.5778686,-0.44770268,-3.54521,0.33766842,-1.6519461,-0.040490955,-0.46408123,0.14053352,0.15314074,-1.2436109,-0.4812844,-0.060916856,-0.15079223,-0.15837151,1.3071637,0.71074045,1.1139464,-0.29624984,-0.660324,0.28658375,0.037677415,0.2535323,0.09628672,-0.34938818,-0.22560897,-0.5624885,10.919002,-2.1024413
-28.026575,-2.9029126,3.9039404,0.42736027,-17.30203,0.7694322,0.6647444,-13.788159,2.6585984,-8.542638,2.7817912,-2.2878485,-3.7304177,-2.9350934,-6.233773,-3.7468886,-0.6153854,-0.8306501,1.138593,0.5009004,1.9806722,3.4708805,-0.7736297,-1.0301684,-0.30899778,-1.0324391,-2.2562034,2.6492388,3.5770445,-4.4445076,-1.302122,22.791916,-3.8954751
-20.462273,-0.7219315,6.8105936,1.5283769,-7.6146083,3.5626447,2.2290196,-7.5814514,2.0747404,-4.884589,2.6609375,-1.2763247,-1.8781401,-2.0482714,-1.5994744,-1.8795643,-0.49023357,0.19228116,0.5861798,1.1466225,0.5201989,2.5742784,0.2555739,0.27548042,-0.5695717,-0.34077924,-0.709572,-0.14380093,-1.1478066,-2.1079214,-0.04239081,9.980191,-2.7425768
-21.013502,-1.261705,7.283654,0.6404443,-3.9512465,3.0912962,2.1314962,-15.358458,1.5103803,-2.705529,2.9950457,-3.386909,-3.8777397,-2.7455802,1.4725567,-2.3540862,-0.73057467,0.78760916,-0.03314919,1.4117777,-1.5652534,1.0706202,0.95386195,1.1079808,-1.2866067,0.14934674,-0.3716026,-2.4414392,-3.4453032,-1.317926,0.36428714,0.16848221,-3.0640988
-17.283915,-1.3684866,9.46546,0.032154936,1.0464537,1.2038411,0.6944946,-2.2999573,0.7089133,-0.36939186,0.26313233,0.15707986,-0.020357076,-0.018679406,0.43694943,-0.55244076,0.35219258,0.4822814,0.01884788,1.2011755,-0.6266559,1.2069085,0.38241667,0.42361498,0.23529685,-0.024951145,0.33663154,-0.8320034,-1.1803434,0.14632398,0.51834524,5.299037,-1.8251928
-26.43519,-0.7065314,5.4989405,0.00841714,-21.804512,0.81496567,0.27151772,-11.7274065,2.854152,-9.194913,2.2058716,-2.2634387,-3.7674031,-3.256362,-6.506301,-3.439572,-0.571539,-1.9611601,0.86467475,-0.07146996,3.1200132,4.1559644,-1.208539,-1.1237283,0.36114353,-1.2774945,-3.2337584,2.8997397,4.023864,-4.093762,-1.1491286,22.179918,-3.8127475
-24.703968,0.26653075,8.066338,0.6985095,-5.8029914,2.6556287,2.7718344,-10.184926,1.5206504,-3.9849033,2.2246127,-2.521243,-3.1968129,-2.1855128,-0.30082723,-2.0440288,-0.36221,0.2647706,0.14562906,1.1167891,-0.28913215,1.910407,0.2622615,0.5014204,-0.8587603,-0.32384118,-0.9287257,-0.8959478,-1.9259884,-1.6162659,0.49331564,7.8847637,-2.8543048
-22.547783,0.68536955,10.023349,3.3764746,0.33814588,4.011656,3.6516218,-14.1439495,2.0173013,-0.33461955,3.8258102,-2.7115078,-3.258807,-1.4984074,2.3865197,-2.506469,-0.28267777,0.9558281,-0.041779123,1.3582133,-1.5782448,1.469211,1.2475479,1.6451578,-1.2053735,0.3760248,-0.36033294,-2.383103,-3.5431237,-1.4329453,1.2840642,2.2054744,-2.7303677
-19.851852,-3.1490197,5.2189927,1.113184,-15.773494,8.107818,5.7439523,-22.412558,4.8496685,-9.263743,7.0647817,-3.0604432,-5.647518,-3.57362,-3.642385,-5.013975,-0.9101214,0.8781833,1.8326172,1.650621,1.278715,5.641031,0.6192313,1.5367248,-0.97590446,-0.8637092,-2.4115303,0.1527945,-0.5929262,-5.847175,0.32195354,17.735138,-4.188695
-22.63197,0.21922198,8.297033,3.5497582,-12.220471,7.406164,4.892775,-22.878508,4.6177144,-6.1599317,6.5979843,-4.40588,-5.9136014,-3.9951816,-0.8424803,-4.6023436,-1.06029,1.2458712,1.4389942,1.4052061,0.9216512,4.437309,0.91150784,1.146232,-1.2448725,-0.3454634,-2.2039173,0.3363665,-0.5989123,-4.2091575,0.5650411,11.31453,-4.539528
-25.122091,-3.8886368,3.1815534,-1.5716577,-17.865564,2.3031538,0.75447947,-17.316032,2.4116232,-8.960363,1.5891055,-2.5487423,-4.5574975,-3.591397,-5.1044784,-4.0457907,-0.9862167,-1.0725937,0.9121581,0.38425884,1.0434601,2.9759226,-0.65623635,-0.7165827,-0.9968295,-1.3219252,-2.7520857,0.38165078,0.68113476,-4.6715903,-1.1643797,14.88748,-4.627371
-19.071526,0.3975505,11.14011,3.6314332,-2.596267,1.3543104,1.8133745,2.8883634,1.7007033,-0.096747674,1.4469032,1.8934057,1.5114257,1.6548796,-0.60257965,1.1833427,0.97586167,0.6718829,1.0345141,1.8299865,1.245951,2.6936822,0.27204445,1.1112015,1.5379978,0.55893046,1.0463398,1.2700406,1.8708173,1.1182866,0.6685993,17.894562,-1.2557781
-20.0536,-2.1330514,10.375215,1.1886654,-3.4492373,0.29286483,0.6593028,-6.002215,1.1607577,-1.8487018,0.82979345,-0.785188,-1.2722058,-1.3267183,-0.88683736,-0.77289104,0.06673038,-0.097548805,-0.16387942,0.94607234,-1.1530099,1.8092232,0.04431222,0.42728245,-0.16487658,0.08514485,-0.14926659,-0.89338636,-0.74440986,-0.32304972,-0.02455426,7.188902,-2.0828838
-18.031982,0.49283168,7.5868125,0.0831006,-15.2237425,4.096478,2.449795,-13.338343,3.2038436,-7.243934,3.3824966,-1.7690969,-3.1749122,-2.6117957,-3.2714407,-2.8056033,-0.5745564,0.15250905,1.4575223,0.9854688,1.7435718,3.8210006,-0.09242383,0.19506794,0.079370394,-0.912278,-1.9151204,1.6809077,1.9674547,-3.6539297,0.34742245,18.227175,-3.1411002
-20.033072,-1.4631342,3.8954914,0.5005674,-5.38819,-2.1788547,-1.5199611,-1.3634498,0.03188704,-2.965226,-0.7565222,-0.4806369,-0.8621344,-0.53951716,-2.411904,-1.1569204,-0.07498929,-0.94613546,-0.124852315,-0.029114017,0.19584876,0.15342155,-0.85722774,-1.2237144,-0.18077613,-0.25547338,-0.9702347,0.7095682,1.2705232,-0.9607016,-0.27081636,9.241315,-1.7568678
-26.087313,0.38910294,9.365332,4.349549,-17.557476,7.416645,4.6142297,-24.602753,5.718887,-7.9344554,8.785329,-3.6976268,-5.015102,-3.7950063,-2.7638974,-4.1003413,-0.9765666,0.55990887,2.823473,2.0098453,3.1176026,5.938612,0.68316203,0.74895173,-0.5839674,-0.90465945,-1.9012424,1.8819091,2.3442092,-5.5562763,0.50702566,25.271982,-4.645647
-19.977856,-2.5089223,6.4947314,-1.7848701,-9.686975,0.27505326,-0.016161319,-2.061682,1.1378363,-3.7592642,-0.09274032,0.509235,-0.08312715,-0.112013124,-4.8341227,-0.9279199,0.3218606,-0.80327195,0.31899738,0.7369049,0.73659325,1.9309206,-0.65805066,0.06765724,1.2317168,-0.41628084,-1.1353909,0.7097873,1.2405554,-1.403761,-0.5834001,17.63445,-2.0721295
-29.214794,-1.7051681,5.5430903,1.7631414,-8.69062,2.7543747,1.7578115,-8.005276,2.4570851,-4.689045,3.551535,-0.9747731,-1.6718496,-1.7717487,-3.0600567,-2.1478443,-0.1514933,-0.3072167,1.305779,1.4636408,1.2663124,3.091584,-0.02177433,0.027895201,-0.2543621,-0.15296482,-0.6522765,0.36393216,1.3040267,-2.1975048,-0.078579366,18.61084,-3.2349718
-16.956663,-0.68440443,8.193803,4.509884,-2.072934,0.9590111,1.4983963,-4.002049,0.9221849,-0.9473174,0.9832684,-0.6765548,-0.18765092,0.017562775,0.4203804,-0.7818942,-0.019322807,0.3557266,0.14293233,1.0100701,0.056227736,0.8973423,0.4466722,0.6414757,-0.09824904,0.026824707,-0.20624204,-0.5138925,-1.1386737,-0.5389595,0.24011523,7.82226,-1.3801
-23.502016,-1.1633341,10.288238,3.602851,-21.897331,3.5573547,3.0483158,-10.999512,4.8611603,-8.656163,5.788155,-0.6292637,-2.0940585,-2.5112891,-6.5806985,-3.334677,-0.41661012,-0.9701325,2.2066834,0.6320715,4.542182,6.41246,-0.35637194,-0.44931534,1.2715111,-0.67389935,-3.1194305,4.5888276,7.8017683,-3.8047335,-0.3029227,36.813076,-2.4873865
-25.43688,-0.16834183,9.204457,3.4967637,-4.6695337,9.717678,7.200513,-29.017315,4.730367,-4.7419972,8.291733,-6.0085874,-7.7821784,-4.2898803,2.383224,-6.0778093,-1.4149407,2.290257,1.1236337,2.5429838,-0.5234994,3.330072,2.3696082,2.532994,-2.3658178,0.05641009,-1.2844388,-2.5360098,-3.880939,-4.771401,1.4211205,2.0246067,-4.368245
-21.523876,-1.4065539,5.39057,-0.20400017,-8.546394,0.9455192,0.33603385,-3.9360409,1.6339557,-3.8953254,1.5595948,-0.02925229,-0.9769108,-0.72298527,-3.1965542,-1.3590604,0.40309387,0.010389197,0.9552875,0.7735676,1.282769,2.1958537,-0.10093165,-0.029865474,0.5382946,-0.39390934,-1.1012696,0.90649825,2.3821127,-1.5868366,0.2513508,16.998337,-2.3935843
-25.50168,-1.6042079,3.3698113,1.010686,-4.0983014,0.2695075,-0.32451248,-5.4777884,0.50135005,-2.972492,0.19416586,-1.604883,-1.9098295,-1.0430857,-1.9678867,-1.7760386,-0.15124278,-0.71002084,-0.3500765,0.63353115,-0.4574241,0.5081794,-0.29040685,-0.17272203,-0.7107903,-0.45428568,-0.5009444,-1.5211178,-1.8834317,-2.258642,-0.5216586,6.184579,-3.2023883
-27.336992,-1.5096742,3.9716086,1.1047958,-9.974166,3.0076752,2.5524824,-12.920523,1.752188,-6.405667,2.164538,-2.706011,-4.144021,-2.1447477,-2.2975733,-2.8385034,-0.6602737,0.18241374,0.3801061,0.8215754,0.3266328,1.7579818,-0.27136573,-0.14611371,-1.1736149,-0.44764447,-1.6856946,-0.8548484,-1.7571745,-3.3652394,-0.111597575,11.136984,-3.8773184
-20.116604,2.806093,9.081608,4.51243,3.215417,1.6240833,1.521996,-4.0189767,1.1712505,0.7850115,1.2869031,-0.5631012,-0.14429729,0.25205058,1.591075,-0.43324584,0.52563447,0.6323877,0.38062397,1.646838,-0.42066363,0.92908263,1.0385778,1.0832869,-0.028732592,0.37053117,0.8047819,-1.065747,-2.4036272,0.42525345,1.3891513,5.6285276,-2.309326
-24.138058,-2.0138638,6.1063194,0.49689245,-20.94807,1.6069907,0.8543272,-16.137506,3.3895829,-9.767416,4.709479,-2.4826493,-3.6354928,-3.7372165,-7.2249217,-3.6756349,-0.74741405,-1.4483578,1.438681,0.34184027,2.8544104,4.767403,-1.165614,-1.1359344,0.17030662,-1.1165025,-3.0316143,2.8963635,4.4488783,-4.7002077,-1.0049325,25.584755,-3.2509527
-21.623255,-2.8371906,5.7172,-0.05129629,-7.018236,4.114227,2.1861432,-14.436626,2.1676083,-3.969456,3.6400993,-2.874643,-3.5967667,-2.195558,-0.71628493,-2.4446723,-0.7785354,0.79532427,0.5609786,1.6601948,0.18571155,1.7476679,0.4169138,0.3497666,-0.6398204,-0.4746864,-0.43312395,-1.4375867,-3.148207,-1.955575,-0.90010756,8.218422,-4.201826
-15.676949,-0.36623752,10.099693,-0.13505425,-6.1717567,-1.5761064,-1.0614723,6.1361322,0.85608405,-2.7211144,-1.2040484,1.6540946,2.0964315,0.28136224,-2.7680528,0.57628936,0.56313795,-0.7684668,0.6850738,0.09592976,1.7766824,1.7804198,-0.7393303,-1.0534446,1.1941502,-0.3044898,-0.5065481,2.714293,5.968376,0.1061485,0.73408705,21.11586,0.1516872
-23.513414,-2.3910542,9.307648,4.063171,-6.589125,6.7638397,5.171925,-24.732153,3.5025713,-4.7766414,5.916799,-3.480603,-4.290245,-2.751246,0.31006616,-4.0218067,-1.0215527,1.5378547,1.4584754,2.3977437,-0.03969475,3.0609756,1.4009643,1.5987074,-1.7162911,-0.1915306,-0.8795622,-1.3317868,-3.5401142,-3.3263094,0.15612918,10.051002,-4.05338
-15.537495,1.4069374,9.270967,2.101399,-2.4668627,5.3601108,4.0761247,-17.77896,3.0206792,-2.384143,4.59671,-2.3898072,-3.9958496,-2.1338673,1.9570163,-2.4571433,-0.57719976,1.7127033,1.0307797,1.6898422,-0.5884759,2.798062,1.4365066,1.3188084,-1.3626056,0.19428821,-0.05806925,-1.5828669,-1.7173133,-1.7847695,1.8510242,3.3795264,-3.0726085
-25.381533,-1.638812,2.0834,2.4458456,-9.898045,2.668484,2.3298857,-16.424397,1.9285665,-5.775682,3.6535995,-2.7635963,-4.101934,-3.0882244,-1.3169192,-3.1037605,-0.7163369,0.3679902,0.682461,0.9813373,-0.54344165,2.1800656,0.1905536,0.55815756,-1.5908363,-0.36148533,-1.6986362,-1.3516476,-2.458413,-2.8565311,0.46817437,8.712474,-3.8177805
-23.551983,-1.4016088,6.740552,-1.308407,-8.029736,2.1789997,1.778257,-9.996913,1.4076183,-4.6530833,1.5456069,-1.2511137,-2.8205454,-1.6402718,-2.3480723,-1.862826,-0.35311458,0.3731593,0.38117668,0.9823706,0.018126711,2.2134502,0.09850948,0.50140196,-0.5147058,-0.37052527,-0.96095324,-0.24822347,-0.62611485,-2.1644104,0.15304467,9.345331,-2.9799387
-24.243826,-0.11196933,4.7441707,0.4303118,-14.788916,4.039539,2.9433181,-26.550146,3.4572287,-9.046869,5.647896,-4.692875,-6.7012005,-4.6091866,-4.024764,-5.178018,-1.3632427,-0.3390964,1.1747684,0.6784173,0.5867331,3.8536177,-0.28555384,-0.25788543,-1.8821532,-0.7166914,-3.1623867,-0.18125112,-1.1384529,-5.102456,0.60352737,12.975628,-4.527735
-22.642366,-1.8907189,7.7835674,0.95478994,-23.374043,4.4546065,2.5292668,-17.723438,4.7312107,-10.649729,5.9262266,-1.9983053,-3.813575,-3.228932,-6.421193,-3.6246054,-0.5764988,-0.36075273,2.3706386,0.95961004,4.312434,5.946324,-0.59935296,-0.29325807,0.51477844,-1.2124016,-3.1319363,3.6429615,5.4724727,-4.229753,-0.9618354,31.917826,-3.8181224
-21.813005,-0.93405116,8.893554,3.1026285,-6.7789965,6.9866424,5.526397,-23.626066,3.611954,-4.9296913,6.4560924,-3.8552165,-5.6828313,-3.404227,1.197577,-3.8616729,-1.1275915,1.6275896,1.4738033,2.0862134,-0.3615999,3.1547704,1.5560529,1.5555938,-1.8152802,-0.12695186,-0.6703971,-1.6969203,-3.5641644,-3.0462422,0.72738737,4.903922,-4.126407
-22.504229,-2.944548,7.339437,1.0744518,-7.671891,1.3951343,1.3739405,-7.9998736,1.9689319,-4.275576,2.4178882,-0.9082425,-1.6178532,-0.8873346,-2.9496658,-1.9429607,-0.114504896,-0.092521295,0.9360335,1.1384171,0.6785056,2.648748,0.09459212,0.58806586,-0.06879222,-0.23111254,-0.70381534,1.0470798,1.5515668,-2.252514,-0.253469,18.60767,-2.5778148
-20.973766,-0.2714224,6.3299446,0.9722653,-8.951966,5.34623,3.9796376,-16.935848,3.0305088,-4.6818614,3.6620283,-2.807327,-4.4788647,-2.747435,-1.5927486,-3.3542132,-0.8178564,0.42940646,1.2811195,1.4550096,-0.18851423,3.173917,0.65004575,1.1117976,-0.404063,-0.06568044,-1.5066763,-0.15201673,-0.46516755,-3.2202415,1.0115851,10.47917,-3.3170552
-16.212502,-1.2870477,8.72197,1.5032902,-2.9839735,1.119065,0.7607828,-5.101689,1.1169977,-1.8854556,0.24910833,-0.9329873,-0.7605342,-0.60040134,-0.75394595,-0.8144093,-0.15593608,-0.06637465,0.47402868,1.0100443,-0.4292588,1.7771674,0.05111802,0.052135132,0.06091917,0.10985509,0.08032013,0.39866483,-0.2323112,-0.7265938,0.2233936,10.487169,-2.0629764
-17.692749,-0.51017326,7.344657,2.8497648,3.9137511,-2.3361216,-1.8738525,3.8978894,-0.7087001,1.166813,-1.8913441,-0.2467856,1.0470315,0.7469575,1.3203586,0.5186711,0.40232685,-0.40537244,-0.6646764,0.75452435,-0.7148546,-0.34128302,0.071796335,-0.27078766,0.047533665,0.5347367,0.93800735,-0.26886544,-0.3209803,1.5924635,-0.03963856,2.4457304,-1.1107203
-19.596943,-0.848664,6.0686455,1.6002692,-6.3088694,1.1099293,1.3734057,-8.271874,0.75917333,-2.028877,0.44611385,-2.1429,-2.8995497,-1.6926012,0.5427955,-1.6877973,-0.64430445,-0.014709792,-0.57772267,0.74772024,-1.2257442,0.5862865,0.07289959,-0.4704423,-0.8378331,-0.09679069,-0.612199,-1.2373055,-2.2850966,-1.0808392,0.026237277,0.46765366,-2.5527737
-19.91388,0.04043716,9.767478,2.822274,-0.69606763,3.3825748,3.4000878,-7.4315505,1.4024037,-0.09352233,2.7004306,-0.35679355,-1.2339368,-0.378118,2.136041,-0.69844735,0.17590305,1.3134192,0.2794929,1.3480318,-0.999446,0.992701,1.2531358,1.2629781,-0.46536168,0.35645214,0.22743256,-1.7512972,-3.2496603,-0.5836908,1.4466707,1.8051699,-2.3863575
-19.212393,-1.2463262,7.0539284,1.3089083,-6.904967,4.583363,3.4310014,-18.751617,3.3132303,-5.2834435,5.6829534,-3.6636887,-4.8690143,-3.1956537,-0.85387987,-4.064144,-0.81384933,0.6490527,1.0069777,1.4362046,0.17747143,3.3973527,0.6463592,1.2087919,-1.4052609,-0.24525045,-1.1285253,-0.9106155,-1.0914873,-3.2333386,0.41322768,8.634056,-3.1705513
-20.542053,-0.09347465,9.856954,2.05073,-6.6229386,2.9127436,2.9210007,-13.261829,2.25349,-4.3262815,2.5352716,-2.3524632,-3.339125,-1.9783815,-0.58059025,-2.1044433,-0.3386954,0.6113098,0.3232688,1.3393782,0.08928056,2.505778,0.097554535,0.8855625,-0.46656412,-0.03554384,-0.98862916,-0.9916196,-0.95243055,-1.7292639,0.53680015,6.223749,-2.6138933
-17.646475,-0.29901567,10.672932,1.6337476,-3.8687708,-3.9926443,-2.064007,8.181393,-0.97982264,-1.5609075,-4.2804813,2.3087704,2.1438785,1.614615,-3.4224076,0.88983285,0.56524295,-1.192933,-0.06695206,0.33232418,0.9656954,1.3198453,-1.3012198,-1.2510151,1.5770636,-0.28943533,-0.14140357,2.2734926,3.170626,0.374814,-0.06001738,13.32872,-0.4810644
-21.500843,0.3311512,9.109995,1.0637904,-1.6586028,0.2634123,0.6193452,-2.4938033,0.7246233,-1.935547,1.3883266,-0.534967,-1.1617393,-0.9888237,0.43863323,-0.48158225,0.13199857,0.57666236,0.03584889,0.8566297,-0.41959712,1.0224298,0.46411115,0.10647419,-0.3765904,0.04196039,0.25608706,-0.2940367,-0.04114099,0.3779992,0.7460296,7.2623773,-1.8264432
-20.170607,-0.4792015,7.1530614,1.6101261,-7.861023,3.2991982,1.5298946,-15.937375,2.7276301,-4.6012836,3.9735885,-2.8570907,-3.8297584,-3.008567,-1.0116898,-2.9219315,-0.47934392,0.5449927,0.8705319,1.2344753,-0.01190322,2.2176769,0.62113595,0.25016955,-0.8826272,-0.41580063,-1.0964224,-0.7433645,-0.9951581,-2.3061514,0.46046862,9.436848,-3.7425659
-19.488592,-0.5221717,5.783765,1.6576005,-4.211918,3.008154,2.6721056,-12.1165695,1.8792534,-3.4582636,3.4651203,-1.7810878,-3.0568044,-1.5948235,-0.38909897,-2.297441,-0.4152243,0.8536573,0.3058779,1.2910857,0.060848452,2.8634012,0.53552866,1.0978514,-0.8098192,-0.07174963,-0.656403,-0.61896247,-2.122451,-1.7364547,0.5635695,8.260735,-2.9498286
-22.552214,-2.978208,6.989984,2.902457,-13.747539,4.567146,2.6794019,-17.942062,3.65297,-6.4152875,4.7079663,-3.181109,-4.032776,-2.6193464,-4.050647,-4.238735,-0.9150572,0.015364791,1.2384179,1.1645906,1.8746458,3.4680302,-0.08866753,0.03778317,-0.054812726,-0.6995579,-2.1168149,0.95953435,1.1709968,-5.0690994,-0.85099715,17.933695,-3.9081168
-18.664772,-0.9461484,8.524678,1.8008006,-24.69102,3.2172496,2.807174,-12.885879,5.2140074,-11.709069,5.492892,-1.6166238,-3.5320432,-2.8619187,-9.832075,-4.1374545,-0.448157,-1.5553107,2.5838182,0.3254169,5.047233,6.081548,-1.5193126,-1.4790295,1.4229134,-1.586561,-3.5707626,5.311338,7.2876234,-6.04216,-0.88896936,40.68,-2.955974
-21.832037,-1.5364716,8.987386,-0.17838672,-16.470987,0.09517724,0.17333673,-6.1848674,2.5014508,-6.073899,2.2864528,0.74320036,-0.6273149,-1.0967382,-7.0793633,-2.1742024,-0.073902644,-1.143379,1.5256252,0.23448019,2.9184535,4.079634,-1.0670048,-0.9278103,1.5830858,-0.91458243,-2.4316154,3.8436458,5.863354,-3.1146433,-0.49106038,28.564291,-2.4192498
-19.945202,-0.98411727,5.8256526,2.39573,-3.5596511,2.3567367,1.6527818,-11.432027,1.3277303,-2.1060102,2.2861645,-2.4560726,-2.387961,-1.4501244,0.8546741,-1.5758253,-0.678284,0.24866323,0.1424269,1.2644603,-0.7489323,0.89281553,0.3440863,0.32803014,-1.0935893,0.1296776,-0.24783194,-1.9189287,-3.4159658,-0.91179323,0.01872674,2.8223364,-3.0826182
-19.510225,-0.9038836,7.0475497,3.6821845,0.3939323,-1.1230953,-0.21797673,0.20762183,0.11657381,-0.74509734,-0.78161645,-0.4575557,0.30165398,0.5398095,0.5303398,-0.2756779,0.33421516,-0.2238067,0.08090507,0.74322385,0.478385,-0.18474331,0.2088938,-0.519501,-0.27591285,0.2143373,0.36641467,0.20583847,0.3210141,1.2810662,-0.12598275,7.936706,-1.1746976
-21.867353,-3.9350092,7.026259,1.5813632,-11.202114,3.2307622,3.1922863,-10.714666,2.7780766,-6.4269996,4.3210187,-1.151901,-2.7450004,-2.07708,-3.9566476,-2.5160327,-0.38583687,0.18359786,0.70839626,0.8152759,1.1342231,3.354685,-0.2651158,0.46363962,-0.22440323,-0.5556863,-1.4638475,0.24721675,-0.7624322,-3.2948742,-0.49334538,17.009644,-3.0995443
-18.209503,1.061928,9.841452,4.0612993,-3.9705544,8.106713,6.1309476,-20.559116,3.7549,-3.594904,6.6324425,-3.3761532,-5.414034,-2.8530414,1.1828982,-3.921737,-0.87026376,2.065081,1.1886793,2.004423,-0.3402844,3.6123874,1.9635386,1.95345,-1.1585294,-0.027422456,-0.92188996,-0.8841032,-2.3838732,-3.9197636,1.9184262,6.226287,-3.2623582
-22.297846,-0.703151,8.104864,-0.057545427,-22.4222,4.0495553,3.0770495,-13.109401,4.7287984,-10.613212,4.499552,-1.4502699,-3.4367437,-3.5252051,-9.2101,-4.18193,-0.5463618,-1.3362088,2.1197033,0.34295875,4.22957,5.948609,-1.2623278,-1.8433521,1.0630649,-1.4701422,-3.310413,4.223361,6.376194,-5.9894013,-0.26762018,33.942024,-3.3882215
-23.38619,-1.5661963,5.955403,3.37991,-10.486165,7.877674,6.527475,-28.185867,4.0937624,-7.535123,7.2595477,-4.891915,-7.319721,-4.0326905,-0.47032914,-5.604639,-1.6295931,1.4142431,1.2226166,2.0413496,-0.5047871,3.7565491,1.1103495,2.442979,-2.278646,-0.42339116,-2.3090212,-2.0723872,-5.3640347,-5.070304,0.69497365,9.8968935,-4.6576962
-21.227509,-1.730733,3.6718662,2.4283147,-21.544748,2.4120615,1.3892939,-11.236669,3.3857076,-8.811337,3.275225,-0.9478339,-1.9844501,-2.7608745,-7.0753183,-2.958106,-0.64519423,-1.1029041,2.3149424,0.55236185,4.043937,5.010364,-0.8634418,-0.70076257,0.83832324,-1.0130173,-2.8322875,4.5123005,6.28695,-3.470132,-0.9653445,30.436468,-3.0412455
-18.267471,0.6755539,5.552896,-1.3692245,-1.2952578,1.0218422,2.2132156,-5.597958,0.86090136,-0.5384197,1.9697698,-0.898477,-1.9440426,-0.7993247,-0.16297974,-0.8915978,0.464824,0.30572918,-0.19209665,0.85464096,-0.736096,1.2485534,0.12121557,0.10189282,-0.3461796,0.07450347,-0.22355245,-0.70482314,-1.1292005,-0.3807213,1.210723,5.9668927,-1.8122201
-22.823029,-1.1664296,6.5309772,0.20665844,-3.2953894,4.385751,3.5019894,-12.81281,1.7830837,-2.48253,3.689996,-2.518375,-3.573884,-1.9735388,0.68091345,-2.8249292,-0.644579,1.028754,0.18700996,1.3133247,-1.0812335,1.769554,0.92159754,1.2009974,-1.3168424,0.1262012,-0.8870345,-2.3878098,-3.4952047,-2.061539,1.0189863,2.2597106,-3.1881046
-22.160805,-0.6479576,7.5355344,-0.4617894,-10.379214,0.4972364,0.0982663,-5.418167,2.0265315,-4.0064554,2.348256,-0.8238304,-1.0754151,-1.7002715,-3.616204,-1.530835,0.056037605,-0.50902873,0.9800578,0.78570026,1.8622158,3.077064,-0.19390158,0.032689348,0.94458306,-0.40229407,-1.0114347,2.3255494,3.782879,-1.7872014,-0.28954333,20.467428,-2.4177988
-23.17453,0.19277582,6.510853,-1.249569,-9.448706,7.4149876,4.3860254,-26.858433,3.5670772,-6.8016176,5.951706,-5.7923694,-7.8632226,-4.7696404,-0.46306708,-5.0020347,-1.5614252,0.5170331,0.49406582,1.292416,-0.67667305,3.2161226,0.47786352,0.78454995,-2.1985075,-0.3958507,-2.2102315,-2.2513597,-3.509983,-5.385356,1.2476763,3.53675,-4.767804
